rss,cr,ballistic_phase10_deg,n,speed_mean,bmag_mean,density_mean,pdyn_mean,ma_mean,expansion_speed_proxy_equator_mean,expansion_speed_proxy_midlat_mean,expansion_speed_proxy_global_mean,radial_expansion_proxy_equator_mean,radial_expansion_proxy_midlat_mean,radial_expansion_proxy_global_mean
2.0,2286,110.0,21,313.6666666666667,6.190476167769659,5.219047591799781,0.8455351140546397,5.268428833033002,-1.1911412678364648,-1.2261274421966757,-1.182971206693933,16.956457980303036,25.28481386586599,15.96985950962256
2.0,2286,120.0,20,304.75,4.475000011920929,11.900000023841859,1.8209745682386902,12.811850058892848,-0.9441615036829578,-1.2797818362695506,-0.8989806527659558,9.052557868192306,21.718299191407603,8.187100309058756
2.0,2286,130.0,16,305.0625,3.7687500566244125,8.531249940395355,1.3272134850189539,11.847466602239278,-1.0144433733227238,-1.329327853652863,-1.00900386160748,12.937600130389693,22.223148716374588,10.311716111744689
2.0,2286,140.0,11,310.09090909090907,4.0545454892245205,11.299999930641867,1.8156484190971502,13.26005030323339,-1.2099243304734173,-1.643402359052776,-1.1242757911951342,22.723840026464753,45.56049769802698,13.765077112839977
2.0,2286,150.0,6,343.1666666666667,12.083333174387613,9.533333460489908,1.869437418925986,4.001695662014183,-0.474619106266136,-1.7392286207790784,-1.3731025953305565,3.04935247081089,72.87456692360352,24.961731295395307
2.0,2286,160.0,13,359.3076923076923,14.52307708446796,11.876923047579252,2.5587887112159606,4.03809441832204,-0.525401901311358,-1.3584392093444084,-1.4110554964438529,3.9073253858942607,23.40000079020988,26.06453309938933
2.0,2286,170.0,25,366.68,6.9319999885559085,6.847999954223633,1.570639658813577,6.351326700780962,-0.4542820957814562,-1.4531750680442659,-1.3278461727176285,3.558812225428865,31.395586780980643,21.83701336351442
2.0,2286,180.0,39,339.35897435897436,4.353846164850088,6.958974324739897,1.2880294200118227,9.325477435599092,-1.003083234806031,-1.182501018677618,-1.205441731002492,11.447146692384743,17.65145620506083,17.043705559257063
2.0,2286,190.0,6,322.6666666666667,3.666666626930237,14.416666666666666,2.50785632568467,15.637299915784775,-1.227606239134755,-1.6741734896656089,-1.5435468533292163,18.661240144765955,48.89835713512184,35.86566300188702
2.0,2286,200.0,3,334.6666666666667,5.400000095367432,12.299999872843424,2.3133646168050284,10.40094279162802,-1.1384483718841687,-1.6496840861585034,-1.5200143758905236,13.754612882902146,44.635878439135695,33.114208267076584
2.0,2286,210.0,22,334.5,4.545454567128962,5.377272714268077,1.017109570586495,8.50751570431828,-1.0709597746426673,-1.3381589098545137,-1.5939344006086456,15.35042147953426,22.829918707628934,41.778242140371894
2.0,2286,220.0,27,314.25925925925924,4.888888888888889,9.218518539711281,1.5173154284262407,9.664801516587167,-0.7959329639266974,-1.260914289219167,-1.0618726054938403,6.819741842221436,20.42702899032454,12.237985022432484
2.0,2286,230.0,30,285.6,6.0700000365575155,12.293333371480307,1.7061260845632513,8.23756366508584,-0.4013051764460942,-1.2341833526215558,-1.0195797583664024,3.017108762096039,18.28747951032314,10.69180543911337
2.0,2286,240.0,2,308.5,16.850000381469727,25.25,4.018268877218373,4.218796899250334,-1.0392974619127437,-1.0159188039472005,-0.8724319555909934,10.947059079634123,10.373344567857373,7.4547306361751176
2.0,2286,250.0,13,313.0769230769231,14.192307839026817,14.030769348144531,2.3183339985559313,3.871370808331889,-0.3720149228727689,-1.0361638857371231,-0.8851629251156188,2.614452600854251,11.946876466192693,7.827016962344151
2.0,2286,260.0,23,321.0,7.960869602535082,11.282608612723973,1.9619089973821817,6.3487632978602315,-0.3523977254449113,-0.737254801196343,-0.7601819796448251,2.5366227335876026,6.3613861322382546,5.9089454699293125
2.0,2286,270.0,2,317.5,10.75,8.950000286102295,1.5107144472378908,4.050923496536981,-0.49514381585929806,-0.9093715087178712,-0.8662311860618042,3.1277819528130593,8.335663437131764,7.5347389888457315
2.0,2286,280.0,8,382.75,12.162500143051147,6.600000083446503,1.6232896612248773,3.68957651748278,-1.0483213857313598,-1.3215185281648412,-1.2573638169588537,13.777277493841954,22.94432635957465,18.626262936048786
2.0,2286,290.0,3,416.6666666666667,16.76666641235352,8.333333333333334,2.4003384449002816,3.3450143941645294,-0.4981311088276463,-1.0974965322916226,-1.2100864322895282,3.480387724863137,15.63204868487397,16.234079617893613
2.0,2286,300.0,5,508.4,12.079999923706055,11.339999961853028,4.929015667276546,6.774114810697282,-0.27324894591862087,-0.6737973555764467,-0.7606219970268093,2.0638996635576916,4.836270807502228,5.78795949013821
2.0,2286,310.0,39,477.1025641025641,7.769230781457363,4.561538451757187,1.7562341052073258,6.329177093742615,-0.23516854151323918,-0.7658576823747025,-0.8056988117299245,1.8092644889795741,6.252094319012097,6.458673620194444
2.0,2286,320.0,8,447.5,7.900000154972076,3.912500023841858,1.296107700446674,5.095435448604972,-1.2716728599729579,-1.0609686680120567,-1.311207559444527,25.266168183160634,12.164426497031863,23.250573923555105
2.0,2286,330.0,11,476.09090909090907,6.990909099578857,2.5272727446122603,0.9591158310532737,4.982413697355638,-1.9348165526286736,-1.5398464784450467,-1.6417821978566467,90.07950291885602,43.333193075791684,46.359116338988656
2.0,2286,340.0,31,387.83870967741933,3.58064519205401,2.57741932330593,0.6383249575106248,8.56665078871441,-1.114187253430011,-1.9846967403279234,-1.7511235238979743,32.09083177654672,98.04897118121333,56.97750833290112
2.0,2286,350.0,23,366.4782608695652,4.217391283615775,4.739130414050559,0.9782070745358655,8.520278818928597,-0.8367165228711846,-1.9056299344905694,-1.6914925016192555,8.517272456331936,88.15477860599461,51.809530170316464
2.0,2287,0.0,12,425.3333333333333,7.299999992052714,3.700000047683716,1.141891924278333,5.07978250719806,-1.017084452961164,-1.78257781723401,-1.4618681236529225,11.857726400476608,70.08128813024962,31.135026550904595
2.0,2287,10.0,26,446.0769230769231,9.988461622825035,14.669230681199293,4.913164842265322,7.999256416585061,-0.8800994339855674,-1.5476425441454125,-1.3046263386513297,8.541555990613501,38.585823598229126,21.01125566566492
2.0,2287,20.0,17,403.11764705882354,7.252941159641042,12.782353036543903,3.6461253845699066,9.559423752190481,-0.8785734191982458,-1.5914636826228348,-1.643413461832202,8.07548154462742,39.73903649737057,45.459631719176635
2.0,2287,30.0,29,375.7241379310345,6.758620689655173,7.924137954054208,1.8749787422497979,7.275479894712245,-0.8364460218112015,-1.4178725248471007,-1.2097907156616947,7.87736073287597,30.364700086190737,16.85552783208119
2.0,2287,40.0,15,352.46666666666664,9.686666711171467,12.053333409627278,2.4894747297690523,5.879357750235484,-0.8491399578202138,-1.5994462450075535,-1.2708633679190802,8.043679492291906,43.42636153095215,19.468911043234918
2.0,2287,50.0,15,375.8666666666667,14.493333307902018,18.00666659673055,4.345544055150002,4.8627844500563295,-0.5423064628734003,-0.9020471327507227,-0.9211457378761762,4.270594025299513,8.369380682525318,8.415255455453929
2.0,2287,60.0,3,392.6666666666667,18.60000038146973,14.333333333333336,3.680228918453102,3.5516167099253813,-0.44872700812512406,-0.820447038479848,-0.9236785943482969,3.0051251750900847,8.021930576586625,8.582034091128781
2.0,2287,70.0,8,468.625,10.662499904632568,7.737500041723251,2.9498094607503877,6.306830823090799,-0.6445980873289882,-0.6982727093450739,-0.8154346282308848,4.706096311821007,5.1587712136456245,6.691435937622984
2.0,2287,80.0,36,443.22222222222223,4.4027777380413475,4.722222208976746,1.5962214711417884,10.525293181471733,-0.7381089785547436,-0.9989511917003936,-1.1804964199286752,6.3901761873831715,11.566909101451778,15.599380481958844
2.0,2287,90.0,24,390.25,5.404166638851166,4.5791666607062025,1.1647829160186765,7.096418737519553,-1.1665147547071337,-1.5470589603507632,-1.325323421783166,33.745997348964394,46.4930084258366,21.878779303689598
2.0,2287,100.0,23,372.3478260869565,5.88695652588554,4.704347817794137,1.0959380532283394,6.3619256751372095,-1.2024674428643416,-1.6699535494373072,-1.31035802972371,23.0277100581134,47.23292028297581,20.902806212642012
2.0,2287,110.0,11,376.6363636363636,6.463636311617765,4.645454536784779,1.106555300682571,5.79475278955697,-1.0292203377171207,-1.8508416403368135,-1.362369248355784,13.010881858306556,90.81449158516946,26.052623183811487
2.0,2287,120.0,22,381.72727272727275,5.1954545757987285,3.8681818030097266,0.9490921124262623,6.638376536137673,-1.4242195555533672,-1.0789237113221983,-1.034222329057046,47.72532992013742,16.358232152477232,11.285997072256817
2.0,2287,130.0,8,388.625,7.275000035762787,5.012500017881393,1.2903659122621607,5.551515670869915,-1.9852024221056448,-1.1542757725402304,-1.1655032400384937,123.24682501774042,14.589468325278443,15.271624338604996
2.0,2287,140.0,9,412.8888888888889,10.133333312140572,7.188888920678033,2.063633242928997,5.056812334269769,-1.1149676873892422,-1.1391937483928802,-1.0166957096302256,16.01257077882122,16.509756447009103,10.455543798506929
2.0,2287,150.0,13,470.84615384615387,17.58461541395921,16.60769213162936,6.15778700838292,5.002520877928489,-1.1421154847190162,-1.610339666227227,-1.354672631439354,22.314808255200354,43.089837358890385,24.7897934293991
2.0,2287,160.0,12,495.5833333333333,19.53333322207133,32.09166653951009,13.30895861896252,6.680091935070993,-1.370481923584089,-1.9943998452971756,-1.7978399826769706,29.166073449768543,126.16203551122084,64.52764227105013
2.0,2287,170.0,37,448.64864864864865,16.702702599602777,11.497297286987305,4.255660507573796,4.371284297922029,-0.8989595819888055,-1.565025468150712,-1.6689423507468333,10.172755678376685,44.543193437641044,55.80448292590895
2.0,2287,180.0,14,398.14285714285717,5.0071428673607965,6.335714323180063,1.6732212736506693,10.215471725572323,-0.6920526470751993,-1.3079196398383353,-1.4395828663982224,5.720802256257075,22.951749577854628,28.9575482131165
2.0,2287,190.0,36,364.1666666666667,7.2222222619586525,6.644444406032562,1.4579724487166505,6.009906391689661,-0.8558559721454029,-1.079669899879389,-1.1014905641722887,8.787115752784533,13.222949334003566,12.938669982693428
2.0,2287,200.0,28,335.75,5.746428566319602,7.510714292526245,1.4360292724902284,7.7631970843867695,-1.2142995954318496,-1.562739751268758,-1.606982616694543,18.554309715966575,38.72098267034424,41.48415399576078
2.0,2287,210.0,10,320.7,5.869999980926513,6.770000028610229,1.1660402159324355,6.5465876243347765,-1.5748105991758075,-1.2445117845891143,-1.4893105382704523,44.528425392586925,18.81910296560494,33.20920758101048
2.0,2287,220.0,1,383.0,12.300000190734863,13.600000381469728,3.336787584634369,5.264627246147983,-1.3303186363615127,-0.9213313960471441,-1.5294903974150678,21.39531260782531,8.34317582495125,33.844678846484655
2.0,2287,230.0,2,438.5,17.899999618530273,20.449999809265137,6.57995380811398,5.0798301195391815,-0.3211066635395167,-1.174240721661997,-0.881358113518736,2.2280704000410365,14.93684310977687,7.609558011307868
2.0,2287,240.0,38,418.2894736842105,10.9000000326257,19.34999999247099,6.317339300273571,6.838144819091722,-0.1505481742214591,-1.3268797543328128,-1.0190993449233339,1.5599963493236195,24.288415533745,11.217914134415995
2.0,2287,250.0,38,353.0,6.742105308331941,4.25789475440979,0.8736366787107,4.923881321393612,-0.3286937392244687,-1.1380102818844067,-0.9175440521507291,2.5458379915215996,19.35224816591254,9.567129593599745
2.0,2287,260.0,14,319.35714285714283,6.007142918450492,5.58571423803057,0.9551047218780774,5.76867553071668,-0.20804693839774924,-0.5514723043096689,-0.6093968072890155,2.054616845551467,3.8209146481557874,4.091976474827301
2.0,2287,270.0,19,318.89473684210526,7.221052671733656,6.394736842105263,1.090968561864079,5.181395782212578,-0.4095839297385218,-0.9533757614878512,-0.8245993823952393,2.9449885836890575,9.855078742202963,6.944369095624764
2.0,2287,280.0,12,333.8333333333333,8.416666706403097,14.241666634877523,2.662147677159176,6.8632782663225065,-1.294665630621781,-1.6454139022674046,-1.3829720916052517,33.729454781845554,66.18149513322173,28.18198355241353
2.0,2287,290.0,6,351.5,8.96666661898295,13.799999872843424,2.8222744655127276,6.757744010525729,-0.7587731885791441,-1.233803618326705,-1.1993846080780721,6.774253758003621,21.217390136016263,17.209653069026448
2.0,2287,310.0,28,429.0,6.2607143095561435,4.910714285714286,1.5235042687395046,7.023955244460075,-0.3227056612091292,-0.8650972827075887,-1.0603614606538012,2.325233239984508,8.103818812514495,11.81389924691321
2.0,2287,320.0,37,378.02702702702703,4.80810809135437,5.964864872597359,1.431146594528429,8.939414858492013,-1.014553541415229,-1.1371849903262181,-1.6080485637134274,12.927128483329502,14.496975503259057,41.64882003070786
2.0,2287,330.0,6,363.0,7.350000063578288,8.966666539510092,1.9823929211403566,6.91648779551004,-1.6231646703025018,-1.4387090325398164,-1.540599005299056,116.4032446841095,27.903832627371514,35.23122926329197
2.0,2287,350.0,25,456.88,9.83199993133545,15.475999946594237,5.593994428739657,8.574215096357337,-0.81172660884206,-1.3735718287508139,-1.3024578307733932,9.740166277623283,26.99838909908929,20.496495327252454
2.0,2290,0.0,56,379.875,4.164285698107311,9.794642848627907,2.332722326418115,13.634531465889523,-0.714865966495431,-1.1115983117974462,-1.3212851855723273,8.095711006122881,15.13098243566587,22.35256344891068
2.0,2290,10.0,21,314.95238095238096,6.214285759698777,16.40476199558803,2.7146751256977315,9.894258776527266,-0.4376434934962338,-1.2657089340686534,-1.1898235064938039,3.2892742846985223,21.466409540718853,15.74848564051222
2.0,2290,20.0,11,333.09090909090907,8.109090935100209,26.363636363636363,4.915854467654735,10.503824800562361,-0.8848476872722856,-0.9218357559132238,-1.083045973662461,8.342989673773369,9.043018672437064,12.685047825058126
2.0,2290,30.0,6,356.6666666666667,8.033333460489908,9.199999968210856,1.9162800283558654,6.075183482491707,-1.404018226276704,-1.3368182900490722,-1.4192128006036826,50.7186995655911,24.74603173047626,32.285356067395135
2.0,2290,40.0,37,351.6756756756757,4.959459453015714,9.059459492966935,1.8844153275254951,10.164398496076322,-1.2342600114946272,-0.9841732751645278,-1.3172898239371253,25.347045567891424,11.500365918400881,21.85779691462362
2.0,2290,50.0,21,314.57142857142856,5.97142862138294,10.452380906967889,1.7272391273850771,7.846754544699984,-0.7240607043097912,-1.1299544364302272,-1.1576015750080912,11.825426538735051,16.219996010762703,15.171177894301877
2.0,2290,60.0,11,318.8181818181818,7.636363679712469,18.409090735695578,3.1272748637686423,8.548762104043165,-0.5134867162939969,-0.5915066386202704,-0.796946462420077,3.770078349456222,4.291480130742684,6.305198112175851
2.0,2290,70.0,2,346.5,13.300000190734863,15.199999809265137,3.044574200115526,4.669710797893584,-0.5255142252057269,-0.760363511885092,-1.048022387483529,4.904048611383793,5.952292666570708,11.578689703822281
2.0,2290,80.0,4,432.25,21.924999713897705,13.524999856948853,4.233294476154132,3.3641546173185475,-0.2852200044704003,-0.8783550737858252,-0.9536935267124704,1.958448137436784,7.639742539784249,9.031343156554431
2.0,2290,90.0,28,433.5357142857143,13.05357141154153,10.203571404729571,3.2668681629559257,5.42508779592194,-1.025323667482961,-0.9726877954156173,-1.0245152325800542,12.391108857143863,9.906770458191906,10.992311007448567
2.0,2290,100.0,5,406.6,6.519999980926514,6.020000076293945,1.668166059835336,7.020372391733973,-0.97607884728803,-1.2388132595070205,-1.1381458068558628,14.315280467409844,21.720269215366784,14.224139041845081
2.0,2290,110.0,13,529.4615384615385,11.253846205197847,9.292307780339168,4.491950402580345,6.557972592253993,-1.4972578239857173,-2.1127181060091207,-1.625921942633565,39.06997744039433,138.83432624192258,43.48066630268262
2.0,2290,120.0,25,487.04,7.144000015258789,3.1480000019073486,1.2635554414510133,5.485508141690275,-1.3980045298156591,-1.7864017923607025,-1.5000992478144886,32.050048113041946,69.15692639460529,34.805158134718134
2.0,2290,130.0,12,486.25,6.858333230018616,2.1333333353201547,0.8475027688709562,4.764614747359416,-1.5050877200769823,-2.2306285837736004,-1.6627707872514021,39.135964421423914,213.96413351615263,47.99129677190004
2.0,2290,140.0,15,514.5333333333333,7.620000012715658,1.9066666603088378,0.8432511786348028,4.265752156878745,-0.6634286808314461,-1.5257355359648856,-1.2470363028402383,7.027391065708051,48.49993330855744,20.457911190744145
2.0,2290,150.0,34,490.9117647058824,7.520588229684269,1.932352949591244,0.7630709931653616,4.108238172837223,-0.3979419948655666,-1.219854952963841,-0.9820151799978234,3.434152179476293,17.644549888230625,9.844679879417487
2.0,2290,160.0,27,427.44444444444446,8.87037037037037,2.7592592857502125,0.8412149744958861,3.661196680923599,-0.49098038589697995,-0.9769992338968047,-0.9067862057914923,3.592244281099026,10.233744775241341,8.20679581439841
2.0,2290,170.0,7,447.2857142857143,11.085714067731585,4.98571423121861,1.6767279816655587,4.128632894219556,-1.2454513764647068,-1.4541698238304168,-1.3577239321756973,21.96343026562246,31.512984609866617,23.005727645257927
2.0,2290,180.0,24,441.3333333333333,10.325000007947287,4.11666668454806,1.3433618054185306,4.0001811561773515,-0.9134131594744282,-1.8882909782349364,-1.6175015344040837,13.568375251553384,89.24546714674835,44.30045278948788
2.0,2290,190.0,16,448.5,6.918749958276749,10.162500008940697,3.46311638898701,9.6445459340193,-1.1987918158922533,-2.399936431908263,-1.8833258304625107,16.011361412745796,263.25937587718334,77.58425580217595
2.0,2290,200.0,21,440.85714285714283,6.947619029453823,5.219047591799781,1.6953146002332933,6.656210887989063,-1.0964067073443278,-1.687663026968262,-1.7101782958930527,25.562222462272345,58.83681109640456,56.5018937669093
2.0,2290,210.0,16,442.625,8.143749982118607,7.468749940395355,2.4578830456503753,6.777123589087228,-0.5354287801610129,-1.3744585155808542,-1.3839900859423395,6.212668427466058,29.544934940948547,24.812508479160698
2.0,2290,220.0,32,430.5625,4.3249999806284904,6.065625011920929,1.9173075673861084,11.774689871266492,-0.5306466831366446,-1.0159705611210128,-0.9641836098293564,4.518945772218632,11.36751770477289,9.526697711550835
2.0,2290,230.0,28,378.5357142857143,4.535714277199337,18.171428697449823,4.277552198986471,18.47432686040074,-0.3272574794436672,-1.0919577674733885,-1.057921201636954,2.3532150248775734,12.84021323356812,11.82158249353823
2.0,2290,240.0,11,374.1818181818182,14.00000017339533,16.836363792419434,3.938435585832762,5.521223724819944,-0.27741241255215815,-1.2175288914234728,-1.043230975035065,2.4165608160970917,17.741737478425975,11.322223335844368
2.0,2290,250.0,13,397.0,13.846153919513409,15.361538446866549,4.056056656633383,5.255706162132138,-0.6004784552747893,-0.7616941838597471,-0.842866232963516,7.104724527773014,6.063485334252989,7.037179505060717
2.0,2290,260.0,19,402.1578947368421,10.210526365982858,15.863158025239644,4.288527534604094,7.369578208110593,-0.17290728148508336,-0.649239716854183,-0.8558392577265505,1.7456950250983765,5.616865172899715,7.825731243198063
2.0,2290,270.0,13,412.2307692307692,9.376923084259033,11.561538549569937,3.2726597980865724,6.838700845930129,-0.28075939612246137,-0.8896787648836801,-0.9071459974243387,2.443746601666372,9.435687882556277,8.478809388819535
2.0,2290,280.0,29,406.48275862068965,5.631034464671694,6.662068926054856,1.8450714889397566,8.720817572978742,-0.5336353879957899,-1.0196546696144355,-1.0380038326170888,4.922358195801723,11.289246214653792,11.096448817938866
2.0,2290,290.0,24,368.0833333333333,4.729166666666667,6.295833329359691,1.4348223820740114,8.99080784762443,-0.6819829046723385,-1.0508126606471049,-1.1017618077369749,5.369791079893189,13.259697450303356,12.96851288207619
2.0,2290,300.0,10,391.8,9.189999961853028,6.830000019073486,1.7660754964373784,5.128166467061248,-1.3108987497780578,-1.4304267869148763,-1.2589101286568554,27.45434735518391,29.627903446533445,18.31109489790396
2.0,2290,310.0,8,426.125,7.9374998807907104,5.475000023841858,1.6539897193637123,5.798439051755125,-1.487092529678743,-1.8025888138660568,-1.5847276003814192,44.66846304410558,65.52757829767248,39.00489361015459
2.0,2290,320.0,40,394.1,6.752499973773956,5.962500023841858,1.532988054716376,6.593290184551597,-1.463062404023996,-1.9197972847744018,-1.7991121939760375,38.584799058759515,91.21315026474875,67.45903036695151
2.0,2290,330.0,8,373.125,10.324999928474426,10.674999952316284,2.5129441706180797,5.381128558374261,-1.2875729770578521,-1.7080658796935362,-1.525510498983913,21.569201865391896,57.09599777874955,36.969076297417224
2.0,2290,340.0,17,401.8235294117647,9.341176397660199,13.84705888523775,3.7404717720057645,7.280178466304683,-0.7443330108838777,-1.1115772546047162,-1.3590357202632837,7.18382301781383,14.243867237827969,23.758962880896863
2.0,2290,350.0,7,432.42857142857144,5.9571428298950195,5.814285755157471,1.7974254801076484,8.05745930873393,-0.873043132311914,-0.9431845686824506,-1.1151561526744815,8.535133841773956,9.020443245413954,13.15923758266129
2.5,2281,0.0,12,286.5833333333333,5.225000063578288,8.200000087420145,1.129602771668707,7.733343744542492,-0.6805809542152446,-1.0885819002180666,-1.0730574055601811,4.892816968348204,13.522213853153469,11.911459381889287
2.5,2281,10.0,22,294.8636363636364,7.6954544674266465,9.195454489101063,1.3443059641715047,5.4266810045520275,-0.4796155337851561,-1.05533658723097,-1.0417950399752829,3.2138481016942237,13.140392588613157,11.29083619436078
2.5,2281,20.0,4,311.0,7.8500001430511475,7.574999809265137,1.199490340234254,4.922230747459127,-0.5595724578881666,-0.7119642970934892,-1.1254070949570096,3.8689556351788164,5.304045984722954,13.640528946579291
2.5,2281,30.0,21,329.57142857142856,6.742857161022368,6.771428539639428,1.2316097006061426,5.887002311997207,-0.27022765664779125,-1.394416643798802,-1.2212530499875178,2.0507939814648974,26.78269039472112,17.21269270748175
2.5,2281,40.0,12,321.0833333333333,6.0916666984558105,5.775000015894572,1.0000628053874154,5.774658562984118,-0.5184925722836492,-1.3755095997150695,-1.234456879415922,4.918285902992746,25.13168417128715,17.34275077869135
2.5,2281,50.0,22,328.6363636363636,4.768181865865534,6.877272692593661,1.2376567019889397,9.030126887484185,-0.7534940292396194,-1.6897760397606094,-1.3913510095998534,7.698675240965653,56.622320672925234,26.179747393588183
2.5,2281,60.0,15,320.0,5.106666707992554,6.386666679382325,1.0984325280505898,7.295409457476317,-1.072519014842019,-1.5754824394725802,-1.4631793529636647,15.283797867422331,53.88550498131463,31.552793871954282
2.5,2281,70.0,6,328.1666666666667,5.066666682561238,6.516666730244954,1.1751421220456564,7.594346724247765,-1.6585269658431832,-2.510708192607986,-1.9849548626583002,47.43744533726206,326.9552910420229,96.99309508408699
2.5,2281,80.0,11,365.45454545454544,8.74545448476618,13.472727342085404,3.014523467594611,6.893877954049632,-0.9584757197364016,-1.492368968213409,-1.4659995992513457,10.77460936329287,41.01375366454713,31.02445326216986
2.5,2281,90.0,19,394.7368421052632,10.1736841954683,8.494736771834525,2.2129880610668042,5.267266190236373,-1.0078985642188079,-1.4189105498189232,-1.3810019307939136,10.625206868769126,29.27449158189939,25.332068598571773
2.5,2281,100.0,12,384.75,9.899999936421713,4.958333333333333,1.2368548329222337,3.863509507827333,-0.5995674760497117,-1.4613968145462195,-1.2875810775386398,4.158708873717111,36.15344654583947,20.798027962341553
2.5,2281,110.0,15,415.8666666666667,5.793333371480306,6.2,1.7900127843135594,8.42642780892058,-0.722475180665864,-1.179941636292717,-1.1553021503827545,6.867570819546963,17.40313584356893,14.465899041809147
2.5,2281,120.0,29,410.6896551724138,3.968965505731517,4.775862093629508,1.397791787752193,10.488391807909537,-1.0142235989106858,-1.4700360086047606,-1.3010966190600501,11.27096654445203,31.225385042050593,20.31826681515672
2.5,2281,130.0,6,399.3333333333333,3.7333333492279053,4.0333333015441895,1.0774255191498152,9.930523307299806,-1.3844283724250837,-1.7559116456011779,-1.3864130595144317,28.61623045447277,67.85801697929845,24.782773177901777
2.5,2281,140.0,31,408.5806451612903,3.7064516159795944,3.63225806143976,1.0039390212166461,10.036862857584337,-1.252558664907412,-1.8201460956185136,-1.3569376323744724,26.704817404805855,68.69312427016835,22.9770875046491
2.5,2281,150.0,46,334.1304347826087,3.823913035185441,4.723913042441659,0.8338477334201484,8.75831773849556,-1.09243214910922,-1.8671100383257837,-1.555269691806017,13.403262716763265,78.7143557014847,40.18252652697458
2.5,2281,160.0,16,319.25,3.44999997317791,6.256250008940697,0.9728920025983436,10.527376339307304,-1.4244805913522358,-2.4078024117202155,-1.8327370438127075,31.68408331356442,260.0263596735233,69.7952926634674
2.5,2281,170.0,5,335.4,15.3,37.54000015258789,7.0751221801260655,6.656252841891188,-1.6599351558388395,-2.0283003262624084,-1.439442404808295,49.110187166936804,115.36437664543666,28.137372587515262
2.5,2281,180.0,16,339.9375,13.012500047683716,21.512499928474426,4.118379459796615,5.324494196657723,-1.322096052180019,-1.5974054834170406,-1.2864750226517039,36.69917158422491,40.832359817546035,19.50975385857518
2.5,2281,190.0,10,352.3,10.719999980926513,4.770000028610229,0.9896031793780498,3.252752393847635,-0.9111550392159824,-1.0699758891018,-1.0419491472578355,8.645949367762716,12.800779070929135,11.272070033596984
2.5,2281,200.0,12,383.3333333333333,9.991666634877523,3.574999988079071,0.8741276299756641,3.471372026759933,-0.7823246150690818,-1.4242655801533768,-1.19936648005264,7.413084708229422,29.522295789465048,16.02086760194107
2.5,2281,210.0,17,388.5882352941176,5.78823532777674,3.97647061067469,1.004430948329662,6.2058232260330275,-0.6466906302060884,-1.8710343058250534,-1.438121442125412,5.180442814461879,86.50554508694212,30.248015112108753
2.5,2281,220.0,17,390.47058823529414,5.911764705882353,3.411764719906975,0.869260485667989,5.635243377508948,-0.6148883243726994,-2.0425154023257557,-1.5728426340564636,5.21112801327155,120.99191917355114,39.67312527769266
2.5,2281,230.0,13,401.6923076923077,4.738461567805364,6.338461527457604,1.7149877716685482,11.30264399775039,-0.6872183138731939,-1.1456141139134872,-1.0414987707076027,5.1433542931022105,15.10467366800397,11.15074074668592
2.5,2281,240.0,16,402.0625,4.606249988079071,8.50624993443489,2.313053618212423,13.828640522444575,-0.8174395427583808,-1.1707760245451733,-1.0274399738613793,7.526095651473481,16.374967432622622,10.92190166236501
2.5,2281,250.0,10,423.2,6.429999971389771,4.429999995231628,1.3292309085518474,6.374883216387444,-0.7993065075623901,-1.0011908873584865,-1.0559364507800457,6.825699153873484,10.450488309587097,11.583580062129883
2.5,2281,260.0,15,478.8,5.2600000381469725,2.973333311080933,1.138596929401075,7.220873234221298,-1.0430796408834178,-1.1504338761439237,-1.2360590137044467,12.699992031683523,16.754364816763378,17.603509446813657
2.5,2281,270.0,25,452.64,5.06,3.8960000133514403,1.3387299033808662,8.2023604851288,-1.2879177921942087,-1.3989479616135523,-1.4406489959896982,31.085724514144587,26.853388593451594,27.934849328060032
2.5,2281,280.0,25,422.64,3.8160000038146973,3.5599999904632567,1.0725922396300265,9.658172299528236,-1.1928666228887357,-1.8044314499791576,-1.5463427719554454,20.376836967198372,67.65165219206234,36.81306159463146
2.5,2281,290.0,25,385.44,3.8239999771118165,4.651999988555908,1.1441658251835345,11.435102731599727,-1.539256760585412,-2.2243840325312156,-1.7849432564429164,47.13998976452532,186.0769188845771,65.52515010941026
2.5,2281,300.0,9,389.8888888888889,6.733333322736952,2.377777788374159,0.6320966363248517,4.037508466315813,-2.1424092067107767,-2.893764968760232,-2.1518478823050025,153.97434526365376,890.8435865140605,151.20201372398847
2.5,2281,310.0,17,416.88235294117646,5.752941187690286,2.23529412465937,0.6227795956291137,4.8920850767157935,-1.6140289962628112,-2.132574714657366,-1.9315464527623802,51.781926409945015,148.46716895811338,87.43961981671798
2.5,2281,320.0,23,410.1304347826087,6.082608679066533,3.4782608281011167,1.0436696916385697,5.6605499142978895,-1.4262895618735842,-1.9776841479062468,-1.777823621554394,37.51335812971946,102.18572253343628,61.31779050167431
2.5,2281,330.0,35,360.7142857142857,5.817142881665911,4.86571432522365,1.0799823067935774,6.330948886861826,-1.1266574138733876,-1.6103101246324607,-1.5321292674585265,15.319417639861792,47.767312646140795,35.01588211949278
2.5,2281,340.0,27,326.6666666666667,6.733333322736952,4.6222222469471115,0.8322210034803477,4.807859049663124,-1.069339533958861,-1.6693253279884206,-1.479324111530806,13.71808462292307,51.46257824270342,32.14840076088593
