cr,rss,lon_deg,equator_signed_br,equator_abs_br,midlat_signed_br,midlat_abs_br,global_signed_br,global_abs_br,equator_polarity,global_polarity,lon_bin,photo_equator_abs_br,photo_midlat_abs_br,photo_global_abs_br,photo_equator_signed_br,photo_midlat_signed_br,photo_global_signed_br,hmi_file,radial_expansion_proxy_equator,log_radial_expansion_proxy_equator,expansion_speed_proxy_equator,radial_expansion_proxy_midlat,log_radial_expansion_proxy_midlat,expansion_speed_proxy_midlat,radial_expansion_proxy_global,log_radial_expansion_proxy_global,expansion_speed_proxy_global
2281,2.0,10.0,0.2829104453661059,0.2829104453661059,0.2727745751480042,0.2727745751480042,0.2059737433489279,0.2066905441969045,1.0,1.0,10,2.0,6.9331249999999995,7.192361111111111,0.36000000000000004,2.8831249999999997,-1.2706944444444441,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,1.767343723746096,0.2473210219510803,-0.2473210219510803,6.354262486008978,0.8030651509806987,-0.8030651509806987,8.69943172661455,0.939490884106419,-0.939490884106419
2281,2.0,11.0,0.2983076173130349,0.2983076173130349,0.285744431759613,0.285744431759613,0.2138552000438028,0.2145645011466979,1.0,1.0,11,2.5175000000000005,5.867500000000001,9.481388888888889,-1.5725000000000002,-2.0712500000000005,-6.947222222222226,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,2.1098187356696068,0.3242451446436408,-0.3242451446436408,5.133520856266525,0.7104153307962089,-0.7104153307962089,11.047247841811513,1.043254097388924,-1.043254097388924
2281,2.0,12.0,0.3138203959468023,0.3138203959468023,0.2988154428804818,0.2988154428804818,0.221776509461694,0.2224789491529924,1.0,1.0,12,2.2750000000000004,11.848125000000003,6.608611111111111,-1.02,2.4506249999999996,-0.3427777777777782,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,1.8123423695393355,0.25824024364784975,-0.25824024364784975,9.912577547689644,0.9961865978945843,-0.9961865978945843,7.426108331002767,0.8707612803619361,-0.8707612803619361
2281,2.0,13.0,0.3293736371346921,0.3293736371346921,0.3119267221468481,0.3119267221468481,0.2297023211148326,0.2303985349222093,1.0,1.0,13,3.2924999999999995,9.912500000000001,7.039166666666672,1.0525000000000004,5.571250000000001,-1.3997222222222225,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,2.4990615738423414,0.39777695674690644,-0.39777695674690644,7.944574235077413,0.900070627495425,-0.900070627495425,7.638033233418068,0.8829815436757753,-0.8829815436757753
2281,2.0,14.0,0.3448876818699797,0.3448876818699797,0.3250136264106751,0.3250136264106751,0.2375950939840147,0.2382857142923917,1.0,1.0,14,4.025,27.456875000000004,10.71277777777778,-0.8100000000000002,-8.998125000000005,-4.066388888888888,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,2.9176165253108386,0.4650282101463419,-0.4650282101463419,21.11978757877256,1.3246895457826622,-1.3246895457826622,11.239425126250458,1.0507440985211185,-1.0507440985211185
2281,2.0,15.0,0.3602790148931765,0.3602790148931765,0.3380082510306607,0.3380082510306607,0.2454153736806018,0.2461010294067621,1.0,1.0,15,2.2525000000000004,14.259375,9.60375,-1.6224999999999998,2.7581250000000024,-1.3173611111111099,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,1.5630247023045956,0.19396584173627043,-0.19396584173627043,10.546617543003805,1.0231131972691816,-1.0231131972691816,9.755901898450286,0.989267424567491,-0.989267424567491
2281,2.0,16.0,0.3754610287112122,0.3754610287112122,0.3508400034015965,0.3508400034015965,0.2531221127913975,0.2538034290725713,1.0,1.0,16,3.0949999999999998,8.964375,7.108749999999995,2.0749999999999997,1.6618750000000007,2.32125,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,2.060799765706533,0.31403579630454065,-0.31403579630454065,6.387794231761776,0.8053509178844596,-0.8053509178844596,7.002220208348086,0.8452357644933727,-0.8452357644933727
2281,2.0,17.0,0.3903448798421962,0.3903448798421962,0.3634362453316468,0.3634362453316468,0.260673029451358,0.2613506273451688,1.0,1.0,17,5.25,5.183125,4.555833333333331,4.185000000000001,1.9631250000000002,0.43333333333333324,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,3.362411210646855,0.526650824985113,-0.526650824985113,3.5653605457473283,0.5521034542751414,-0.5521034542751414,4.357970535226983,0.6392842896019324,-0.6392842896019324
2281,2.0,18.0,0.4048404208270996,0.4048404208270996,0.3757229927121527,0.3757229927121527,0.2680249980328223,0.2686994942320398,1.0,1.0,18,1.9425000000000003,9.1125,7.265000000000002,-0.1124999999999999,5.51375,0.08472222222222209,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,1.1995467226514969,0.07901716851438918,-0.07901716851438918,6.0633100560478805,0.7827097770734478,-0.7827097770734478,6.759409820219268,0.8299087783364041,-0.8299087783364041
2281,2.0,19.0,0.418857188786978,0.418857188786978,0.387625659144631,0.387625659144631,0.2751344649173111,0.2758064714760228,1.0,1.0,19,9.88,5.963749999999999,7.130694444444448,8.855000000000002,2.2962499999999997,2.094583333333334,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,5.89699798910743,0.7706309796822163,-0.7706309796822163,3.846333349784001,0.5850469204895866,-0.5850469204895866,6.463494498772444,0.8104673835062695,-0.8104673835062695
2281,2.0,20.0,0.4323054291413022,0.4323054291413022,0.3990698288214325,0.3990698288214325,0.2819578815775389,0.282628005652033,1.0,1.0,20,4.0375,7.719999999999999,6.525138888888887,1.3275,3.12875,3.220416666666669,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,2.3348654260598662,0.36826185432232106,-0.36826185432232106,4.836246342400383,0.6845084142773125,-0.6845084142773125,5.771843871094052,0.7613145748747849,-0.7613145748747849
2281,2.0,21.0,0.4450971316717064,0.4450971316717064,0.4099820430778801,0.4099820430778801,0.2884521467302106,0.2891209903317954,1.0,1.0,21,1.5550000000000002,13.179375000000002,9.166805555555555,0.06500000000000003,10.094375000000001,4.888472222222221,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,0.8734048645515273,-0.05878439354359798,0.05878439354359798,8.036556248328449,0.9050699887057688,-0.9050699887057688,7.926444172244054,0.8990784051354049,-0.8990784051354049
2281,2.0,22.0,0.4571470554611124,0.4571470554611124,0.4202905846530746,0.4202905846530746,0.2945750490939726,0.2952432088560489,1.0,1.0,22,5.1975,5.5775,8.073749999999997,4.5225,-0.8774999999999998,1.943194444444444,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,2.842356708804247,0.45367857990534716,-0.45367857990534716,3.3176451029731613,0.5208299265756422,-0.5208299265756422,6.83652473437289,0.8348353894051386,-0.8348353894051386
2281,2.0,23.0,0.4683737194152201,0.4683737194152201,0.4299262438379689,0.4299262438379689,0.3002857023381769,0.3009537692954286,1.0,1.0,23,0.975,8.5975,9.915833333333335,-0.21499999999999994,6.892500000000001,6.660277777777776,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,0.520417755941409,-0.2836478943244717,0.2836478943244717,4.999404039196218,0.6989182367531098,-0.6989182367531098,8.237007096262305,0.9157694401327959,-0.9157694401327959
2281,2.0,24.0,0.4787003360478942,0.4787003360478942,0.4388230513120292,0.4388230513120292,0.3055449640873388,0.3062135234690457,1.0,1.0,24,2.5300000000000002,5.029375000000001,14.496111111111109,2.05,4.074375000000002,6.4130555555555535,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,1.3212858909226213,0.12099679749083939,-0.12099679749083939,2.8652636780148413,0.4571645944142533,-0.4571645944142533,11.83496971891289,1.0731671510757597,-1.0731671510757597
2281,2.0,25.0,0.488055667982865,0.488055667982865,0.4469189635737503,0.4469189635737503,0.3103158313956564,0.3109854624307258,1.0,1.0,25,2.0825,6.8725,9.455833333333334,1.7525,4.606249999999999,4.809166666666669,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,1.0667328219990644,0.02805565797982941,-0.02805565797982941,3.844377034845772,0.5848259742418744,-0.5848259742418744,7.601507526609614,0.8808997298548285,-0.8808997298548285
2281,2.0,26.0,0.4963747890546529,0.4963747890546529,0.4541564883510273,0.4541564883510273,0.3145638058155887,0.3152350815518569,1.0,1.0,26,3.1450000000000005,4.9937499999999995,9.312638888888891,0.7100000000000003,0.40500000000000025,3.0662500000000015,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,1.5839845563015305,0.19975094294430662,-0.19975094294430662,2.748914816857259,0.4391612821708493,-0.4391612821708493,7.385471536863942,0.8683782287367224,-0.8683782287367224
